id,company,code,prefecture,date
1010001183619,Ｋサービス株式会社,301,北海道,2017-05-17
1010001191869,石狩地域バイオマス発電株式会社,301,北海道,2018-05-18
1010001194599,ＢＵＲＬＡＰ　ＪＡＰＡＮ　ＣＯＲＰＯＲＡＴＩＯＮ株式会社,301,北海道,2018-09-05
1010001204325,株式会社レムケア,301,北海道,2019-10-04
1010001209431,ＪｅｉＧｒｉｄ株式会社,301,北海道,2020-05-08
1010001220611,Ｒｉｎ　Ｎｉｓｅｋｏ株式会社,301,北海道,2021-08-25
1010401128512,株式会社ＡｍａｔｅｒＺ,301,北海道,2016-12-08
1010401129808,赤坂Ｔ・Ｍ株式会社,301,北海道,2017-02-23
1010401131045,北海道鹿美健株式会社,301,北海道,2017-04-26
1010401139063,弟子屈チャレンジ株式会社,301,北海道,2018-06-20
1010401150912,株式会社ＴｅｌｌｉＸ　Ｍａｒｋｅｔｉｎｇ,301,北海道,2020-02-07
1010401179571,Ａｕｘｉｌｉａｒｙ　Ｐａｒｔｎｅｒｓ株式会社,301,北海道,2024-01-09
1010601061232,株式会社Ｘｔｒｅｍｅ　Ａｄｖｅｎｔｕｒｅ,301,北海道,2022-05-31
1010801026778,株式会社Ｐ＆Ｂ,301,北海道,2016-06-14
1010901041537,株式会社ムース,301,北海道,2018-02-09
1011001114729,株式会社Ｅｘｒａｉｌ,301,北海道,2017-02-10
1011001114943,北海道キュイジーヌ株式会社,301,北海道,2017-02-17
1011001116238,株式会社Ｆｒｏｍ　Ｎｏｒｔｈ,301,北海道,2017-05-16
1011001129289,株式会社ＩＣＯＲ,301,北海道,2019-08-01
1011001131039,株式会社Ｒ＆Ｔメディカル,301,北海道,2019-11-22
1011003011065,ミツイグラフ株式会社,301,北海道,2020-04-06
1011101094243,株式会社ＬＡＮＤＳＭＡＮ,301,北海道,2021-03-03
1011101101924,株式会社フロンティア,301,北海道,2023-02-22
1011101107252,株式会社ランドリーウイング,301,北海道,2024-05-09
1011801040835,株式会社ファニーリンク,301,北海道,2022-06-10
1012401039581,株式会社ＢｌａｎｃＰｕｒ,301,北海道,2022-08-30
1013301046073,一橋貿易株式会社,301,北海道,2020-08-14
1020001117724,株式会社ｓｙｍｐａｔｈｙ＆ｅｍｐａｔｈｙ,301,北海道,2016-09-06
1020001120422,株式会社ＪｔｏＷ,301,北海道,2017-03-22
1020001123722,株式会社コッペん道土,301,北海道,2017-11-10
1021001066630,株式会社インエー,301,北海道,2019-02-13
1030001112286,フォークラウズ株式会社,301,北海道,2016-01-13
1030001112550,豊通株式会社,301,北海道,2016-01-28
1030001116519,株式会社理想ケアサービス,301,北海道,2016-10-04
1030001120735,ＳＭＴロジスティクス株式会社,301,北海道,2017-06-13
1040001108762,株式会社加藤,301,北海道,2019-04-12
1040001115148,ＩＢＲＡＨＩＭＩ株式会社,301,北海道,2020-09-18
1040001128224,ＮＡＭＹ株式会社,301,北海道,2023-05-08
1050001046268,株式会社Ｎｏｒｔｈ,301,北海道,2019-07-11
1060003003159,株式会社ヤマイチ,301,北海道,2019-07-26
1070001035896,株式会社ＬｏＶｅＤ,301,北海道,2019-07-09
1100001032782,株式会社夢,301,北海道,2019-12-16
1120001197087,株式会社サマトレーディング,301,北海道,2016-03-24
1120001218917,ｍａＲｕ株式会社,301,北海道,2019-02-08
1120001220501,株式会社信一,301,北海道,2019-04-19
1120001220724,株式会社Ｇｒａｎｄ　Ｃｒｅｗ,301,北海道,2019-05-08
1120001224394,株式会社プロジェクトＤＧ,301,北海道,2019-10-10
1120001236885,株式会社Ｂ‐ｐｌａｃｅ,301,北海道,2021-04-20
1140001117415,株式会社再エネ総合管理所,301,北海道,2020-05-19
1140001126515,株式会社北海道和牛マスター,301,北海道,2022-06-28
1180001144109,ＭＴ警備セカンド株式会社,301,北海道,2020-12-22
1190001030621,株式会社Ｓ‐ｒａｙ,301,北海道,2023-08-02
1240001057832,株式会社アライズ,301,北海道,2021-04-19
1290001103301,藍紅株式会社,301,北海道,2023-10-10
1310001014272,株式会社ヨナタントロッツ,301,北海道,2016-06-10
1330001025318,セイワ都市開発株式会社,301,北海道,2018-05-11
1360001028961,株式会社ＵＰＬＥ,301,北海道,2021-06-23
1370001040668,Ｎ．Ｓトレデイング株式会社,301,北海道,2016-12-22
1400001013281,株式会社三和,301,北海道,2016-07-13
1430001001787,株式会社岩田興林,301,北海道,2016-08-09
1430001011332,株式会社東京信販,301,北海道,2018-01-26
1430001011729,株式会社東和リース,301,北海道,2024-11-11
1430001017073,モリショー株式会社,301,北海道,2016-05-11
1430001018419,株式会社陸王,301,北海道,2022-06-07
1430001020291,株式会社札幌北央葬祭,301,北海道,2016-12-20
1430001023047,北海道建設株式会社,301,北海道,2021-05-13
1430001023286,株式会社丸証,301,北海道,2020-12-04
1430001048440,株式会社滝川貨物,301,北海道,2020-05-08
1430001050900,武田銅鉄株式会社,301,北海道,2017-08-15
1430001054356,道南三菱自動車販売株式会社,301,北海道,2023-09-20
1430001055214,株式会社梅木産業,301,北海道,2021-10-07
1430001070527,株式会社ホーク,301,北海道,2016-01-05
1430001070535,株式会社ＯＡＳＩＳ,301,北海道,2016-01-04
1430001070543,株式会社シーズ北海道エージェンシー,301,北海道,2016-01-06
1430001070551,株式会社ｔｅｒｒｅ,301,北海道,2016-01-06
1430001070568,株式会社ラクーン,301,北海道,2016-01-07
1430001070576,大塚総合保険株式会社,301,北海道,2016-01-08
1430001070584,株式会社リート,301,北海道,2016-01-08
1430001070592,株式会社五十嵐,301,北海道,2016-01-07
1430001070601,株式会社ｆｉｏｒａ,301,北海道,2016-01-07
1430001070618,株式会社アネスト企画,301,北海道,2016-01-08
1430001070634,株式会社功誠,301,北海道,2016-01-13
1430001070642,九州株式会社,301,北海道,2016-01-14
1430001070650,株式会社パルティール,301,北海道,2016-01-14
