id,company,code,prefecture,date
1010001172480,Ａｑｕａｗａｒｅ株式会社,301,埼玉県,2016-01-06
1010001175475,株式会社ＺＥＳＴ,301,埼玉県,2016-05-10
1010001180566,株式会社タコプラダイニング,301,埼玉県,2017-01-10
1010001181052,曼都美業貿易株式会社,301,埼玉県,2017-01-25
1010001182199,櫻華トラベル株式会社,301,埼玉県,2017-03-22
1010001186935,株式会社ラインアップ,301,埼玉県,2017-10-18
1010001190045,株式会社日本アウトソーシング,301,埼玉県,2018-03-05
1010001193898,株式会社ＦＡＣＴＯＲＩＵＭ,301,埼玉県,2018-08-06
1010001196736,株式会社プログレス,301,埼玉県,2018-11-29
1010001198641,株式会社かぞＤＸファーム＆ロボッツ,301,埼玉県,2019-02-21
1010001204390,株式会社Ｓｔｒａｄａ　ｄｅｌ　Ｖｉｎｏ,301,埼玉県,2019-10-08
1010001205546,株式会社楽ＧＯＯ物流,301,埼玉県,2019-11-22
1010001205918,ＣＯＣＯ　ＬＵＣＥ株式会社,301,埼玉県,2019-12-25
1010001205942,株式会社樹ＦＫＣ,301,埼玉県,2019-12-06
1010001207006,株式会社Ｂｉｓｉｕｒｕ,301,埼玉県,2020-01-28
1010001207518,ＨＭ　ｈｏｌｄｉｎｇｓ株式会社,301,埼玉県,2020-02-14
1010001210810,株式会社ｉｎｔｕ,301,埼玉県,2020-07-08
1010001214638,株式会社ＢＨＡＧ,301,埼玉県,2020-12-23
1010001215066,ＧＩＰＲｅ株式会社,301,埼玉県,2021-01-13
1010001219777,株式会社ＬＥＧＡＲＥＡ,301,埼玉県,2021-07-19
1010001219835,株式会社ｅｐｉｃｋ　ｓｔｏｒｙ,301,埼玉県,2021-07-27
1010001221188,ごり株式会社,301,埼玉県,2021-09-14
1010001223382,ドゥ・プライド株式会社,301,埼玉県,2021-12-21
1010001228588,株式会社しなやか,301,埼玉県,2022-08-08
1010001230230,Ｓｐａｃｅ　ＤＣ　Ｊａｐａｎ株式会社,301,埼玉県,2022-10-17
1010001231063,株式会社ＯＬＬＩＥ　ＣＯＭＰＡＮＹ,301,埼玉県,2022-11-25
1010001232904,株式会社ＰＡＲＫＯＵＲ　ＦＲＯＮＴＩＥＲ,301,埼玉県,2023-02-10
1010001236979,株式会社スイム,301,埼玉県,2023-07-20
1010001238414,株式会社ＰＪ商事,301,埼玉県,2023-09-11
1010001240023,株式会社友潤,301,埼玉県,2023-11-13
1010001243117,株式会社Ｇ．ｃｏｍ　Ｒ＆Ｍ,301,埼玉県,2024-03-18
1010001243587,明安株式会社,301,埼玉県,2024-04-04
1010101012702,株式会社匠マーケティングス,301,埼玉県,2017-02-10
1010101014005,株式会社ＲＶ東陽,301,埼玉県,2020-01-10
1010101016190,株式会社ディーフラックスジャパン,301,埼玉県,2024-06-11
1010401126838,株式会社ま,301,埼玉県,2016-09-07
1010401127035,株式会社日辰国際集団,301,埼玉県,2016-09-15
1010401128140,Ｊａｐａｎ　Ｋｉｎｇ　Ｔｒａｄｉｎｇ株式会社,301,埼玉県,2016-11-09
1010401135533,Ｂｌｉｓｓ　Ｌｉｆｅ株式会社,301,埼玉県,2017-12-14
1010401138503,株式会社ＧＨＲ,301,埼玉県,2018-05-21
1010401138544,康弘ビジネス株式会社,301,埼玉県,2018-05-25
1010401140236,株式会社ジョンエノワール,301,埼玉県,2018-08-20
1010401140500,株式会社ガネーシャ,301,埼玉県,2018-08-30
1010401141713,株式会社ＡＲＥＳ,301,埼玉県,2018-10-29
1010401142067,株式会社ＷＯＲＬＤ　ＣＬＡＳＳ　ＳＴＲＡＴＥＧＹ,301,埼玉県,2018-11-15
1010401145607,株式会社ノップ・ノグ,301,埼玉県,2019-05-23
1010401145672,暁ホールディングス株式会社,301,埼玉県,2019-05-20
1010401147347,株式会社Ｓｉｇｎａｔｕｒｅ,301,埼玉県,2019-08-09
1010401153931,株式会社ＭＭＰ,301,埼玉県,2020-07-13
1010401154293,オクタグラム株式会社,301,埼玉県,2020-08-06
1010401154418,Ｒｅｃｏｍｅ株式会社,301,埼玉県,2020-08-07
1010401154483,株式会社イイトリ,301,埼玉県,2020-08-12
1010401157271,株式会社ＣＭＧ,301,埼玉県,2020-12-25
1010401158963,株式会社総合設備,301,埼玉県,2021-03-22
1010401162214,株式会社ＬＡ,301,埼玉県,2021-08-23
1010401163443,オルゴレヴォ株式会社,301,埼玉県,2021-10-25
1010401165324,株式会社Ｆｅｓｔａｌ,301,埼玉県,2022-02-02
1010401165571,ＭＯＢＡ再生株式会社,301,埼玉県,2022-02-15
1010401166165,株式会社Ｃｈｏｒｉｔｓｕ,301,埼玉県,2022-03-10
1010401167262,楠木株式会社,301,埼玉県,2022-05-12
1010401169399,株式会社ＴＯＺ　ＣＯＭＰＡＮＹ,301,埼玉県,2022-09-05
1010401170159,株式会社ＭＡＴＳＵＯＫＡ,301,埼玉県,2022-10-07
1010401170316,クラウドサービステック株式会社,301,埼玉県,2022-10-19
1010401172048,Ａｍａｔｅｒａｓｕ　Ｅｘｐｏｒｔ株式会社,301,埼玉県,2023-01-27
1010401177798,株式会社Ｈ３,301,埼玉県,2023-10-16
1010401181718,株式会社ライトアップ,301,埼玉県,2024-04-12
1010501040237,株式会社小林組,301,埼玉県,2016-11-04
1010501040253,株式会社サンリッジ,301,埼玉県,2016-11-08
1010501041714,株式会社リクレイズ,301,埼玉県,2017-10-23
1010501042043,箔藍株式会社,301,埼玉県,2018-01-12
1010501042183,アリライブ株式会社,301,埼玉県,2018-02-20
1010501042902,株式会社ストロナ,301,埼玉県,2018-08-01
1010501043900,株式会社サンユー商会,301,埼玉県,2019-03-27
1010501048841,春日株式会社,301,埼玉県,2022-05-17
1010501048882,株式会社ＣＯＲＥ,301,埼玉県,2022-05-30
1010501051267,株式会社ＹＯＵ　ＳＴＡＹ,301,埼玉県,2023-10-27
1010601050342,株式会社ＡＴＯＭ,301,埼玉県,2016-09-08
1010601051984,Ｈａｒｖｅｓｔ株式会社,301,埼玉県,2017-08-03
1010601052223,株式会社ショーケン,301,埼玉県,2017-09-19
1010601052776,Ｐａｎｒｉｃｈ株式会社,301,埼玉県,2018-01-23
1010601053304,Ｐｏｍｔｏ株式会社,301,埼玉県,2018-05-11
1010601054657,三峰株式会社,301,埼玉県,2018-11-22
1010601054938,株式会社玄林,301,埼玉県,2019-01-23
1010601057486,株式会社ニュータイプ,301,埼玉県,2020-06-10
1010601057734,株式会社４ＷＤ,301,埼玉県,2020-07-29
1010701032117,株式会社わきみち,301,埼玉県,2016-03-04
1010701033783,株式会社ＢＬＵＥ　ＯＣＥＡＮ,301,埼玉県,2017-02-23
1010701034162,ＵＳＨＡ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ株式会社,301,埼玉県,2017-05-18
1010701035235,株式会社ＧＯＥＸ,301,埼玉県,2018-01-23
1010701036571,株式会社ＬＡＩＯＮ,301,埼玉県,2018-10-17
1010701038799,株式会社ＯｖｅｒＴｕｕｌｉ,301,埼玉県,2020-01-31
1010701039021,株式会社アクアワン,301,埼玉県,2020-03-18
1010701039079,ＪＰＦジャパン株式会社,301,埼玉県,2020-04-06
1010701045770,グローバルインタラクト株式会社,301,埼玉県,2024-04-05
1010801028394,株式会社えん,301,埼玉県,2017-12-12
1010801030557,日本有米株式会社,301,埼玉県,2020-01-22
1010801030986,株式会社Ｉ−Ｔｅｃｎｏｌｏｇｙ,301,埼玉県,2020-06-26
1010801032446,株式会社アオイ,301,埼玉県,2021-11-04
1010801032826,株式会社縁,301,埼玉県,2022-03-24
1010801033592,仁愛内装株式会社,301,埼玉県,2023-01-13
1010801034145,株式会社ｉｘｉｘ,301,埼玉県,2023-07-12
1010801034533,朶朶株式会社,301,埼玉県,2023-11-21
1010901037502,光ディスティラリー株式会社,301,埼玉県,2016-02-01
1010901039845,株式会社東亜科学,301,埼玉県,2017-04-10
1010901041306,株式会社Ｔ．Ｆ．Ｃｏｍｍｕｎｉｔｙ,301,埼玉県,2017-12-21
1010901041413,株式会社エイチツーオー,301,埼玉県,2018-01-16
