id,company,code,prefecture,date
1010001174097,ヒルインターナショナル株式会社,301,群馬県,2016-03-11
1010001176168,株式会社日本ウェル,301,群馬県,2016-06-06
1010001197429,株式会社ＤＥＮＴＡＬ　ＦＵＴＵＲＥ,301,群馬県,2019-01-07
1010001199796,株式会社メレア,301,群馬県,2019-04-05
1010001211585,太陽薬品株式会社,301,群馬県,2020-08-14
1010001221551,株式会社みなかみ宝台樹リゾート,301,群馬県,2021-10-06
1010001232697,クールコネクト株式会社,301,群馬県,2023-02-09
1010001249064,Ｍｉｒａｓ株式会社,301,群馬県,2024-10-15
1010401132588,ＴＡＲＯ　ＫＡＭＩＴＡＮＩ株式会社,301,群馬県,2017-07-19
1010401136432,Ｇｌｏｂａｌ　Ｕｎｉｔｅｄ　Ｊａｐａｎ株式会社,301,群馬県,2018-02-07
1010401143115,メプコーＬＬＰ株式会社,301,群馬県,2019-01-10
1010401159020,株式会社ＤＩＳＣＯＶＥＲＹ,301,群馬県,2021-03-24
1010701032562,信＿株式会社,301,群馬県,2016-06-10
1010801033361,株式会社３‐Ａｇｅ,301,群馬県,2022-10-19
1010901048466,株式会社ＯＺ,301,群馬県,2021-04-09
1011001109233,株式会社Ｄクリエイトラボ,301,群馬県,2016-01-25
1011001126831,株式会社Ｌ．Ｏ．Ｇ　ｕｎｏ,301,群馬県,2019-03-04
1011001158148,株式会社ＴＥＡＲＳ,301,群馬県,2023-11-09
1011101089846,ＰＥ．アライアンス株式会社,301,群馬県,2019-12-16
1011101090481,株式会社デザインスタジオ８,301,群馬県,2020-02-19
1011201024744,株式会社Ｆ‐Ｃｏｎｎｅｃｔ,301,群馬県,2023-07-05
1011401024800,株式会社与真,301,群馬県,2023-01-05
1011501028453,株式会社ＪＶＫ,301,群馬県,2022-09-08
1011601021622,株式会社Ｔ−ＵＰリアルティ,301,群馬県,2017-03-28
1011601023726,ＡＳＣＥＮＤ株式会社,301,群馬県,2019-10-24
1012401037866,株式会社Ｃｌａｒａプロダクション,301,群馬県,2021-05-18
1013301041636,株式会社群馬エネライフ,301,群馬県,2018-01-12
1020001122930,株式会社ＮＡＴ,301,群馬県,2017-09-11
1020001148703,株式会社ＹＥＬＬＯＷ,301,群馬県,2022-10-28
1030001120479,株式会社協和,301,群馬県,2017-05-26
